,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,roberta_xlm
733,570114536448995328,negative,1.0,Lost Luggage,0.3684,United,,mortgagesbycoop,,0,@united if I pay you $25 and $35 for my luggage to be delivered when I arrive. Why should I have to wait 3 additional days for its delivery?,,2015-02-23 22:54:32 -0800,New Jersey,,negative
734,570110386827087872,negative,1.0,Cancelled Flight,0.3444,United,,kbleggett,,0,@united so 8 hotels for 32 people but feel like we are being held hostage because someone has our boarding passes so we can't leave! #FAIL,,2015-02-23 22:38:03 -0800,"Ottawa, Canada",Eastern Time (US & Canada),negative
735,570109851709218816,positive,1.0,,,United,,Emily_VII,,0,@united you are one great airline ❤️,,2015-02-23 22:35:55 -0800,,Hawaii,positive
736,570108801711341568,negative,1.0,Customer Service Issue,0.6833,United,,fairplay500,,0,@united Outbound 2 bags 70 lbs bags Returning home 1 bag 50 lbs. What is your logic? And WHY? Am I writing to a Machine? Human HELP required,"[0.0, 0.0]",2015-02-23 22:31:45 -0800,Huntsville AL USA,Central Time (US & Canada),negative
737,570108724636831745,negative,0.6721,Customer Service Issue,0.6721,United,,kbleggett,,0,@lindaSWC @united:  We don't like to hear you had a poor experience. Please share details w/our Customer Care team http://t.co/HIsc4NdMgZ.,,2015-02-23 22:31:26 -0800,"Ottawa, Canada",Eastern Time (US & Canada),negative
738,570107683027718144,negative,1.0,Late Flight,0.6712,United,,lindaSWC,,1,@united no Cancelled Flightn just left us to fend for ourselves when flt came in Late Flight. Getting runaround for 3 hrs. Each employee blaming  previous 1.,,2015-02-23 22:27:18 -0800,,,negative
739,570106900970221568,neutral,0.6738,,0.0,United,,fairplay500,,0,@united This is NOT a local UNITED number for Malaysia   0011 800-55558000. What is your local United Airlines here in Kuala Lumpur ( KUL )?,"[0.0, 0.0]",2015-02-23 22:24:11 -0800,Huntsville AL USA,Central Time (US & Canada),neutral
740,570106717490393088,negative,0.6632,Lost Luggage,0.6632,United,,mortgagesbycoop,,0,@united okay ase24766m. Find our luggage.,,2015-02-23 22:23:28 -0800,New Jersey,,neutral
741,570106573395087362,negative,0.6633,Customer Service Issue,0.3571,United,,cristobalwong,,0,@united The agent that met us at the gate said any issues w/delays on UA1116 would have to be taken up online...,,2015-02-23 22:22:53 -0800,San Francisco Bay Area,,neutral
742,570106249024446464,neutral,0.6759999999999999,,0.0,United,,fairplay500,,0,"@united I send you an urgent message via eservice@united.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO local United Tel # @ KUL","[0.0, 0.0]",2015-02-23 22:21:36 -0800,Huntsville AL USA,Central Time (US & Canada),neutral
743,570105665093369856,neutral,1.0,,,United,,The_Playmaker20,,0,@united thanks! Will you guys be getting the A380s anytime soon?,,2015-02-23 22:19:17 -0800,,,positive
744,570105441688158208,negative,0.6492,Lost Luggage,0.6492,United,,kevinforgoogle,,0,@united But they are not... lady one phone says its in tel aviv. Tel Aviv united says its in Newark. No one knows and I have nothing...,,2015-02-23 22:18:24 -0800,"San Francisco, CA",,neutral
745,570105020999344128,positive,1.0,,,United,,MelanieSpring,,0,“@united: @MelanieSpring We'll see what we can do. ^KN” We are running! Most of this plane is running. Thanks for the help!,,2015-02-23 22:16:43 -0800,"Washington, DC",Eastern Time (US & Canada),positive
746,570104913390206976,negative,1.0,Lost Luggage,1.0,United,,mortgagesbycoop,,1,"@united yes, but still now answers. Many have not had their luggage for 3 days! Unacceptable!!",,2015-02-23 22:16:18 -0800,New Jersey,,negative
747,570104743747416064,negative,0.6667,Customer Service Issue,0.3542,United,,Meyer47,,0,@united what is that going to do for you? Nothing just like you always do,,2015-02-23 22:15:37 -0800,Iowa,,negative
748,570102725842575360,neutral,1.0,,,United,,dafg42,,0,@united I sent in my feedback.  Thank you.,,2015-02-23 22:07:36 -0800,,Arizona,positive
749,570101817041747968,negative,0.6438,Can't Tell,0.3318,United,,kbleggett,,0,@united plus what about food? And taxis?,,2015-02-23 22:03:59 -0800,"Ottawa, Canada",Eastern Time (US & Canada),neutral
750,570101670882840576,negative,0.6737,Can't Tell,0.6737,United,,kbleggett,,0,@united you are offering us 8 rooms for 32 people #FAIL,,2015-02-23 22:03:24 -0800,"Ottawa, Canada",Eastern Time (US & Canada),negative
751,570100438487314432,negative,1.0,Flight Attendant Complaints,0.3449,United,,kbleggett,,0,@united 32 people getting pretty tired about no action on solving the problem plus missing a day of vacation and skiing,,2015-02-23 21:58:31 -0800,"Ottawa, Canada",Eastern Time (US & Canada),negative
752,570100214733737985,negative,0.3579,Customer Service Issue,0.3579,United,,ajpape,,0,@united The bright side would be keeping the promise that was made to me. Hope you're having a good night. Thanks.,,2015-02-23 21:57:37 -0800,"Boulder, CO",Mountain Time (US & Canada),positive
753,570099762709581824,neutral,0.7065,,0.0,United,,FIETA_DOC,,0,@united yes I do.,,2015-02-23 21:55:50 -0800,"Madison, NJ",,neutral
754,570099717314457600,negative,1.0,Customer Service Issue,0.6766,United,,kbleggett,,0,@united I take back the comment about your team here working hard to help us A so far no solution for a hotel or food or anything #fail,,2015-02-23 21:55:39 -0800,"Ottawa, Canada",Eastern Time (US & Canada),negative
755,570097432383651840,negative,1.0,Late Flight,1.0,United,,DavidRogerswork,,0,@united on 4124 arriving two hours Late Flight into CLT. Now sitting on the tarmac while they move a plane from the gate. Unhappy customer.,,2015-02-23 21:46:34 -0800,,,negative
756,570096582546165760,negative,1.0,Can't Tell,1.0,United,,mbarnas,,0,@united airlines is the absolute worst. They have no idea what they are doing. #neveragain #UnitedAirlines,"[32.86680572, -80.01338439]",2015-02-23 21:43:11 -0800,"Rochester, NY",Eastern Time (US & Canada),negative
757,570096448571731968,negative,1.0,Customer Service Issue,1.0,United,,real_steve_ward,,0,"@united Thanks; might want to fix this line: ""Our Customer Care team is currently responding to most inquiries within 7-10 business days.""",,2015-02-23 21:42:39 -0800,Chicago / Orlando / airplanes,Eastern Time (US & Canada),neutral
758,570095499287506946,positive,1.0,,,United,,The_Playmaker20,,0,@united we just flew with United from AUS (Austin Bergstrom) to Cancun Intl. Best flight ever! The 737's are not too big... Not too small!,,2015-02-23 21:38:53 -0800,,,positive
759,570095172303900672,negative,1.0,Flight Booking Problems,0.6842,United,,FIETA_DOC,,0,"@united it's frustrating, as a frequent flyer, loyal since Continental. Upgrade equals paying 3 times or more on top of purchase ticket.",,2015-02-23 21:37:35 -0800,"Madison, NJ",,negative
760,570093170874302464,neutral,1.0,,,United,,FIETA_DOC,,0,@united Deep Vein thrombosis,,2015-02-23 21:29:38 -0800,"Madison, NJ",,negative
761,570092741654401024,negative,1.0,Customer Service Issue,0.346,United,,lindaSWC,,1,"@united at its worse. Can't figure how to pack plane, screws up connectns then claims no hotl rooms in San Fran for stranded pax. Way to go!",,2015-02-23 21:27:56 -0800,,,negative
762,570092599316389888,negative,1.0,Late Flight,1.0,United,,CellucorJulio,,0,@united 4 passengers after a 2 hour delayed flight left with no hotel at the end of the night @ hou airport. Wtf??!! http://t.co/ZfqMpGXVS6,,2015-02-23 21:27:22 -0800,CORGaming@cellucor.com,Central Time (US & Canada),negative
763,570092196247969796,negative,1.0,Late Flight,0.6876,United,,RissaWissa,,0,"Hey @united why does the flight from IAH to POS leave so Late Flight, and the one back to IAH so early? I rather get to POS earlier",,2015-02-23 21:25:46 -0800,,America/Chicago,negative
764,570091216013955073,negative,1.0,Lost Luggage,1.0,United,,ajpape,,1,@united Lost bag process is broken. Agent promised they'd call &amp; hold my bag when found. Now they're waking me at 3am w/ delivery. #fail,,2015-02-23 21:21:52 -0800,"Boulder, CO",Mountain Time (US & Canada),negative
765,570091109675769856,negative,1.0,Cancelled Flight,1.0,United,,Meyer47,,1,@united the people at the counter have been very helpful. As you can see nobody is there. Flight to Austin 10:55 and still sitting here.,,2015-02-23 21:21:26 -0800,Iowa,,positive
766,570091033368899584,neutral,0.6373,,0.0,United,,DJPartyMarty,,0,@united unfortunately still on the Tarmac at @fly2ohare and definitely missing my ride from @flypdx #GonnaBeALongNight,"[41.9785651, -87.90833965]",2015-02-23 21:21:08 -0800,,Pacific Time (US & Canada),negative
767,570090102195486722,negative,0.6641,Customer Service Issue,0.3424,United,,Darquenloveli,,0,“@united: @Darquenloveli We regret to hear this. Please let us know if you need assistance. ^KN” I was finally able to secure my seat. Thx,,2015-02-23 21:17:26 -0800,Texas,Central Time (US & Canada),negative
768,570088980278059008,neutral,1.0,,,United,,paula1231970,,0,@united what time does check in open for flight no UA80 from Manchester to Newark today ?,"[53.36729431, -2.27861694]",2015-02-23 21:12:59 -0800,,London,neutral
769,570087435759185920,negative,1.0,Late Flight,0.7048,United,,alikat9220,,0,"@united good to know you will open the closed doors for ""premier passengers"" after safety briefings on delayed flights. #annoyed.","[41.98202331, -87.90374263]",2015-02-23 21:06:51 -0800,,Central Time (US & Canada),negative
770,570087270524411904,neutral,1.0,,,United,,fortytoo,,0,@united DM sent,,2015-02-23 21:06:11 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),neutral
771,570087006593642496,negative,1.0,Late Flight,1.0,United,,macefaceeeee,,1,@united yea get me to phoenix already. Delays all day with you people. It's bullshit.,,2015-02-23 21:05:08 -0800,,Pacific Time (US & Canada),negative
772,570086475989061632,negative,1.0,Late Flight,1.0,United,,DaniOnTheFritz,,0,"@united If it's any consolation, your staff was stellar. Just not the hour+ delays I encountered with every one of my 4 flights.",,2015-02-23 21:03:02 -0800,Missouri,Central Time (US & Canada),negative
773,570086399627685888,positive,1.0,,,United,,drewziIIa,,0,"@united flight ua3576, gate b1. And tell ray I somehow made it on to the 736 flight out of IAH and didn't have to wait for the 917 one. :)",,2015-02-23 21:02:44 -0800,,Central Time (US & Canada),positive
774,570085628576202752,negative,1.0,Damaged Luggage,0.6846,United,,petergau,,0,@united that's unfortunate. The @Tumitravel was an xmas gift and it looks like a razor ripped right through the front pocket in the picture,,2015-02-23 20:59:40 -0800,NYC,Central Time (US & Canada),negative
775,570085589011148801,positive,1.0,,,United,,tomcrabtree,,0,@united But thanks for asking,,2015-02-23 20:59:30 -0800,San Francisco,Pacific Time (US & Canada),positive
776,570085448271335424,negative,1.0,Cancelled Flight,0.6567,United,,tomcrabtree,,1,@united Lost bags. Cancelled Flightled flights. Delhi call centers. Poor United staff spread thin and stressed. You name it.,,2015-02-23 20:58:57 -0800,San Francisco,Pacific Time (US & Canada),negative
777,570085056401838081,negative,1.0,Lost Luggage,1.0,United,,ColtonWoytas,,0,@united Yes. Doesn't make that mistake any less absurd. Doesn't change the fact that I'm very inconveniently missing my luggage tonight.,,2015-02-23 20:57:23 -0800,NY,Mountain Time (US & Canada),negative
778,570083898031513600,negative,1.0,Can't Tell,0.6473,United,,FIETA_DOC,,0,@united I'm constantly having challenges with upgrades &amp; charges. In order to prevent DVT I have to pay an addtl $180 http://t.co/xC6jQ70r7B,,2015-02-23 20:52:47 -0800,"Madison, NJ",,negative
779,570083397873373184,negative,1.0,Flight Attendant Complaints,1.0,United,,KeenanPam,,0,"@united In ORD, waited 20 min after crew members left before gate items came. Flight attendant sarcastically said good luck and walked away.",,2015-02-23 20:50:48 -0800,,,neutral
780,570083363169669121,neutral,0.6842,,,United,,rholbrook,,0,"@united Follow me back, please, and I'll happily DM you the link because I'd rather not share my travel plans publicly.",,2015-02-23 20:50:40 -0800,"Brooklyn, NY",Eastern Time (US & Canada),neutral
781,570083063331319808,positive,1.0,,,United,,CaseyWoodTV,,0,@united you too!,,2015-02-23 20:49:28 -0800,,Eastern Time (US & Canada),positive
782,570082960700870656,positive,1.0,,,United,,PhilFromChico,,0,@united is my favorite airline.,,2015-02-23 20:49:04 -0800,"New York City, NY",Pacific Time (US & Canada),positive
783,570082564502728704,negative,0.6354,Can't Tell,0.3431,United,,kbleggett,,0,@united seriously #fail on making strangers share a room,,2015-02-23 20:47:29 -0800,"Ottawa, Canada",Eastern Time (US & Canada),negative
784,570082243596591104,neutral,0.6533,,0.0,United,,zach_wardroup,,0,@united @luke_mcintosh68 nah you wouldn't,,2015-02-23 20:46:13 -0800,[Colorado],,negative
785,570081568733192192,negative,0.6563,Lost Luggage,0.6563,United,,michaelsalinger,,0,@united we needed them here asap. Will they make it on today's flight?,,2015-02-23 20:43:32 -0800,"mentor, Ohio",Eastern Time (US & Canada),neutral
786,570081552891125760,negative,1.0,Customer Service Issue,0.6667,United,,Tdrag97,,0,@united agent split up my reservation? Now can't Cancelled Flight and refund credit for 2wks? Why,,2015-02-23 20:43:28 -0800,,Central America,negative
787,570081411715059712,neutral,1.0,,,United,,Siv,,0,@united Our vacation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. Can you help?,"[37.7994546, -122.427629]",2015-02-23 20:42:54 -0800,"San Francisco, CA",Pacific Time (US & Canada),negative
788,570081213404180480,neutral,0.6489,,0.0,United,,xRaeCatherine,,0,@united I sent the message. Let me know ASAP.,,2015-02-23 20:42:07 -0800,,,neutral
789,570080863720878081,negative,1.0,Flight Attendant Complaints,0.3847,United,,kbleggett,,0,@united why would they make me share a room?,,2015-02-23 20:40:44 -0800,"Ottawa, Canada",Eastern Time (US & Canada),negative
790,570079868253298688,negative,1.0,Customer Service Issue,1.0,United,,fortytoo,,0,"@united tried calling too, but w/25 min phn wait means we'd miss options anyway",,2015-02-23 20:36:46 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),negative
791,570079699595980802,negative,1.0,Late Flight,1.0,United,,MelanieSpring,,0,@united can you ask your guys with flight 1146 to BWI to wait for us to get off a delayed flight from San Diego? Pretty please?,,2015-02-23 20:36:06 -0800,"Washington, DC",Eastern Time (US & Canada),neutral
792,570079676204347394,negative,1.0,Customer Service Issue,0.7008,United,,kbleggett,,0,@united we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,,2015-02-23 20:36:01 -0800,"Ottawa, Canada",Eastern Time (US & Canada),negative
793,570079549914005504,negative,1.0,Cancelled Flight,0.7201,United,,fortytoo,,0,"@united for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund",,2015-02-23 20:35:30 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),neutral
794,570079536815034368,neutral,0.6548,,,United,,CaseyWoodTV,,0,"@united i understand, thanks",,2015-02-23 20:35:27 -0800,,Eastern Time (US & Canada),positive
795,570079237350100993,negative,1.0,Customer Service Issue,1.0,United,,throthra,,0,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",,2015-02-23 20:34:16 -0800,,,negative
796,570079041547472896,negative,1.0,Late Flight,1.0,United,,DJPartyMarty,,0,@united Yo yo yo stuck on the tarmac for over 2 hours at @fly2ohare ... Going to miss my ride at @flypdx help please! #HelpImStuck #United,"[41.97777091, -87.90782014]",2015-02-23 20:33:29 -0800,,Pacific Time (US & Canada),negative
797,570078894008594432,negative,1.0,Customer Service Issue,0.3505,United,,Darquenloveli,,1,@united it's highly unprofessional for you to overbook a flight by 12 seats &amp;feel that I should rearrange my schedule for your mismanagement,,2015-02-23 20:32:54 -0800,Texas,Central Time (US & Canada),negative
798,570078733735821313,negative,1.0,Flight Attendant Complaints,0.672,United,,throthra,,0,"@united well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'",,2015-02-23 20:32:16 -0800,,,negative
799,570078718028222464,positive,0.688,,0.0,United,,luke_mcintosh68,,0,@united man I can't wait to book my ticket now! Thanks JP you're a life sabe,,2015-02-23 20:32:12 -0800,Colorado,,positive
800,570077847672328192,negative,1.0,Cancelled Flight,1.0,United,,CaseyWoodTV,,0,"@united Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight Cancelled Flightations it seems like",,2015-02-23 20:28:45 -0800,,Eastern Time (US & Canada),negative
801,570076814585913344,negative,1.0,Cancelled Flight,0.708,United,,fortytoo,,0,@united flt 1249 Cancelled Flightled and I get email @3:30 AM? What happened to courtesy phn call? Had to book diff airline &amp; city,,2015-02-23 20:24:38 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),negative
802,570074864708669440,negative,0.6386,Lost Luggage,0.6386,United,,michaelsalinger,,0,"@united tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.",,2015-02-23 20:16:53 -0800,"mentor, Ohio",Eastern Time (US & Canada),neutral
803,570074833993670657,negative,1.0,Customer Service Issue,1.0,United,,wordstern,,0,"@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",,2015-02-23 20:16:46 -0800,"San Francisco, CA",Pacific Time (US & Canada),negative
804,570074583379939328,negative,1.0,Can't Tell,1.0,United,,CharlieGMoney,,1,@united Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?,"[41.88298649, -87.63403627]",2015-02-23 20:15:46 -0800,"Chicago, IL",,positive
805,570073969690169344,neutral,0.7029,,0.0,United,,sacsmitty,,0,"@united My post was just more of disappointment.  I'm a frequent United flyer, it was a simple ??.  1 bad apple doesn't spoil the bunch.",,2015-02-23 20:13:20 -0800,"Rocklin, CA",,negative
806,570073757508726784,positive,0.6634,,0.0,United,,Meyer47,,1,@united you guys continue to impress me in Houston. http://t.co/cIh1qNllcM,,2015-02-23 20:12:29 -0800,Iowa,,positive
807,570072918094442496,negative,0.6352,Customer Service Issue,0.3231,United,,The5y5Adm1n,,0,@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!,,2015-02-23 20:09:09 -0800,,,negative
808,570072252026376192,neutral,1.0,,,United,,The5y5Adm1n,,0,@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.,,2015-02-23 20:06:30 -0800,,,neutral
809,570071999780933634,neutral,0.6464,,0.0,United,,Gouwerijn,,0,"@united question:are there onboad 110 volt outlets in all planes? If so, where?","[35.8056542, -78.786848]",2015-02-23 20:05:30 -0800,Alphen aan den Rijn,Amsterdam,neutral
810,570071482182692865,negative,0.6588,Can't Tell,0.6588,United,,oduric,,0,@united Your website deserves a new design. #html5 FTW!,,2015-02-23 20:03:27 -0800,Singapore,Berlin,positive
811,570070877351469057,negative,1.0,Lost Luggage,0.6863,United,,kbleggett,,1,@united thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @FlyYOW,,2015-02-23 20:01:03 -0800,"Ottawa, Canada",Eastern Time (US & Canada),negative
812,570069236971806720,neutral,0.631,,0.0,United,,xRaeCatherine,,0,@united Twitter isn't letting me DM you..,,2015-02-23 19:54:32 -0800,,,negative
813,570068435805310976,neutral,0.732,,,United,,BinyGlancz,,0,@united I hope so too,,2015-02-23 19:51:21 -0800,,,positive
814,570067529206358016,negative,1.0,Customer Service Issue,0.3582,United,,sacsmitty,,0,@united agent helps the person in front of me.  Finishes up with them and then walks away.  The guy behind me is as shocked as I am.,,2015-02-23 19:47:44 -0800,"Rocklin, CA",,negative
815,570067181733580800,negative,1.0,Lost Luggage,1.0,United,,ColtonWoytas,,1,@united Connection at ORD was on the exact same plane again. Checked carry-on was apparently taken off &amp; left in Chicago. Pretty ridiculous.,,2015-02-23 19:46:22 -0800,NY,Mountain Time (US & Canada),negative
816,570067079253991424,negative,0.7055,Lost Luggage,0.7055,United,,danmedwards,,0,@united Not encouraged that I'll have my CPAP tonight.,,2015-02-23 19:45:57 -0800,"Westerville, Ohio",,negative
817,570066805810601985,negative,1.0,Lost Luggage,1.0,United,,danmedwards,,0,@united Yes. Did file a claim as soon as the carousel stopped without my bag on it. Got an email that its found but not sched for delivery,,2015-02-23 19:44:52 -0800,"Westerville, Ohio",,neutral
818,570066634976555008,neutral,1.0,,,United,,Kelley_Myers,,0,@United an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.,,2015-02-23 19:44:11 -0800,Pacific Northwest,Pacific Time (US & Canada),neutral
819,570066450796257280,negative,1.0,Late Flight,0.6970000000000001,United,,gregriv,,1,@united  Delay DEN-CLE because they have to manually enter baggage tags? Really? Worst cust service day for this 1ker. #friendlyskies??,,2015-02-23 19:43:27 -0800,"Cleveland, OH",,negative
820,570066391388172290,negative,1.0,Flight Attendant Complaints,0.3819,United,,Greg_Mueller,,0,"@united Why tell us flight is delayed, then tell us it's on time again with 20 min to spare? Don't say it's delayed unless you're sure!","[33.9411179, -118.3972405]",2015-02-23 19:43:13 -0800,"Hermosa Beach, CA",Pacific Time (US & Canada),negative
821,570065109420101633,negative,0.6957,Lost Luggage,0.6957,United,,michaelsalinger,,0,"@united yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD.",,2015-02-23 19:38:08 -0800,"mentor, Ohio",Eastern Time (US & Canada),neutral
822,570065037231927296,neutral,0.6548,,0.0,United,,andreaSanger,,0,@united where is my flight voucher?,,2015-02-23 19:37:50 -0800,,,neutral
823,570063869596475394,negative,1.0,Late Flight,1.0,United,,RyanMagovs,,0,"@united Late Flight to Denver, Late Flight to Newark...let's not even get into the disaster that was checking bags. Unacceptable.",,2015-02-23 19:33:12 -0800,,,negative
824,570063826508320769,negative,1.0,Can't Tell,1.0,United,,handsomanderson,,1,@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.,,2015-02-23 19:33:02 -0800,"Los Vancouver, CA",Pacific Time (US & Canada),negative
825,570063574858493952,negative,1.0,Lost Luggage,1.0,United,,PreyingMantis02,,0,@united yes I filed a claim &amp; hope to receive by luggage by 2am. Ridiculous as I had to purchase items to go to sleep &amp; no reimbursement.,,2015-02-23 19:32:02 -0800,,,negative
826,570063450174464000,negative,1.0,Bad Flight,1.0,United,,theBRYZness,,0,@united UA938 ORD-LHR.  bags are being loaded 30min Late Flight. Frigid air into cabin! Plane feels like falling apart! Upgrade long haul fleet!,,2015-02-23 19:31:32 -0800,Broad & Pattison,,negative
827,570063224328081408,negative,1.0,Flight Attendant Complaints,1.0,United,,hellojennizzle,,0,"@united Flight attendant never served me my beverage (tea), and not once checked up on me. What gives? #ua6076 #notcool",,2015-02-23 19:30:38 -0800,Cornfields,London,negative
828,570061339604987904,negative,0.6688,Can't Tell,0.3519,United,,cyberhosed,,0,@united load balancing system apparently down #systemwide - major impact on all #united airlines flights. Was this a #cyberattack?,,2015-02-23 19:23:09 -0800,,,negative
829,570060997907447810,negative,0.7,Late Flight,0.7,United,,CharlieGMoney,,0,@united After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&amp;J sandwich.,"[41.98191311, -87.80888924]",2015-02-23 19:21:47 -0800,"Chicago, IL",,neutral
830,570059605662834688,negative,1.0,Can't Tell,0.6305,United,,_mhertz,,0,@united @AmericanAir spent hundreds to rectify the situation and you guys go quiet,,2015-02-23 19:16:15 -0800,,Pacific Time (US & Canada),negative
831,570059565947101184,negative,1.0,Late Flight,1.0,United,,whs1973,,0,@united UA276 sitting at EWR nearly an hour after sked.  Pilot says computers down but no clue when we will leave.  Can you help?,,2015-02-23 19:16:06 -0800,,,negative
832,570059530567962624,negative,1.0,Can't Tell,1.0,United,,_mhertz,,1,@united @AmericanAir so that's it? It just ends there? Come on! I traveled for literally an extra day and a half because of this!,,2015-02-23 19:15:57 -0800,,Pacific Time (US & Canada),negative
833,570058986025672704,positive,0.6702,,,United,,family6travels,,0,@united Made the upgrade list. Will fly 1st tomorrow (for 40 min) for the first time ever! 🙌 #StatusMatchPaidOff http://t.co/ATfRKp6goY,,2015-02-23 19:13:48 -0800,,,positive
834,570058190647271424,positive,0.3388,,0.0,United,,throthra,,0,"@united not just refunded, but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA",,2015-02-23 19:10:38 -0800,,,positive
835,570057930332102656,positive,1.0,,,United,,ChrisMD123,,0,@united Thanks for the reminder. It's been a fun ride. http://t.co/pPVA4Rch9f,,2015-02-23 19:09:36 -0800,,,positive
836,570057601976631296,negative,1.0,Damaged Luggage,1.0,United,,throthra,,0,@united I received my luggage that also looked to be left in the snow when I arrived. I'm asking for all 50 people to be refunded.,,2015-02-23 19:08:18 -0800,,,negative
837,570057521353764864,negative,1.0,Bad Flight,1.0,United,,davidchernin,,0,@united updated A320 aircraft has wifi and device entertainment but no outlets. I don't get it. How can I charge devices?,,2015-02-23 19:07:58 -0800,,Eastern Time (US & Canada),negative
838,570057178687475712,negative,1.0,Customer Service Issue,0.6632,United,,AndyA3,,0,@united was no one between the scan and inside the plane. I just asked the people in line around me where the plane was going,,2015-02-23 19:06:37 -0800,San Francisco,Pacific Time (US & Canada),neutral
839,570056648137576449,negative,1.0,Late Flight,1.0,United,,kevinaom,,0,"@united 5 gate changes, two delays.  Even the crew thinks the airline sucks",,2015-02-23 19:04:30 -0800,Michigan,Eastern Time (US & Canada),negative
840,570055898367799296,negative,1.0,Cancelled Flight,0.3417,United,,kimberlytwaters,,0,@united I'm very frustrated and have wasted 2 days now due to your equipment failures.,"[39.85862444, -104.6768992]",2015-02-23 19:01:31 -0800,Gainesville GA,Atlantic Time (Canada),negative
841,570055700790931456,negative,1.0,Customer Service Issue,0.6667,United,,JeffPKirkland,,0,@united computers are down but you stopped giving updates and took my flight info off the app. That's just ridiculous keep people updated!,,2015-02-23 19:00:44 -0800,Oregon,Pacific Time (US & Canada),negative
842,570055285500469248,negative,1.0,Customer Service Issue,1.0,United,,BethStuever,,0,"@united Soooo, it's been 15 days and you've offered no response. So I assume poor treatment by gate agents is the norm now?",,2015-02-23 18:59:05 -0800,"iPhone: 42.734546,-84.483753",Eastern Time (US & Canada),negative
843,570054647689322496,positive,1.0,,,United,,AlexanderKrach,,0,@united Terrific. Many thanks. Looking forward to being back on UA tomorrow. Had a great flight up to Vancouver.,,2015-02-23 18:56:33 -0800,,Pacific Time (US & Canada),positive
844,570054574389788672,negative,1.0,Customer Service Issue,1.0,United,,rholbrook,,0,@united Calls to 800# resulted in 2hrs of hold time &amp; 2day wait to check suspect code share fare. Nothing investigated—my time wasted (2/2),,2015-02-23 18:56:16 -0800,"Brooklyn, NY",Eastern Time (US & Canada),negative
845,570054360505323520,negative,1.0,Customer Service Issue,0.6633,United,,real_steve_ward,,0,"@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?",,2015-02-23 18:55:25 -0800,Chicago / Orlando / airplanes,Eastern Time (US & Canada),negative
846,570053912214024193,positive,1.0,,,United,,thetonyblank,,0,@united I appreciate your efforts getting me home!,"[38.9470418, -77.4511456]",2015-02-23 18:53:38 -0800,"Denver, CO",Eastern Time (US & Canada),positive
847,570053838499143680,negative,1.0,Flight Booking Problems,0.6469,United,,rholbrook,,1,@united That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),,2015-02-23 18:53:20 -0800,"Brooklyn, NY",Eastern Time (US & Canada),negative
848,570053734639792129,negative,1.0,Late Flight,0.3536,United,,CharlieGMoney,,1,@united Today was not your finest. All could have been prevented by one gate agent advising 200 passengers.,,2015-02-23 18:52:56 -0800,"Chicago, IL",,negative
849,570053482029277184,negative,1.0,Late Flight,1.0,United,,stopz,,0,@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?,,2015-02-23 18:51:55 -0800,,,neutral
850,570053417311342593,negative,1.0,Flight Attendant Complaints,1.0,United,,CharlieGMoney,,0,@united UA63 from Madrid arrived no agent mass confusion we sent to and fro by 3 UA employees. MaryJo was rude and unhelpful.,"[41.97758714, -87.91388554]",2015-02-23 18:51:40 -0800,"Chicago, IL",,negative
851,570051875652767744,negative,1.0,Bad Flight,0.3458,United,,gguilber,,0,@united system failure again = bad trend.  Software projects are like flying an airplane; there's no such thing as an emergency takeoff.,,2015-02-23 18:45:32 -0800,,,negative
